mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible	slur	crescendo_line
76	74	443	443	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1186						
76	74	887/2	887/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1187						
76	74	444	444	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1188						
76	74	889/2	889/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1189						
76	74	439	439	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1190						
76	74	881/2	881/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	1191						
76	74	442	442	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	1192						
76	74	887/2	887/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	1193						
77	75	445	445	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1194						
77	75	891/2	891/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1195						
77	75	446	446	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1196						
77	75	893/2	893/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1197						
77	75	447	447	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1198						
77	75	895/2	895/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1199						
77	75	448	448	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1200						
77	75	897/2	897/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1201						
77	75	449	449	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1202						
77	75	899/2	899/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1203						
77	75	450	450	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1204						
77	75	901/2	901/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1205						
77	75	445	445	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1206						
77	75	893/2	893/2	0.0	3/8	3/8	Spanner	12/8	2	1	0										0
77	75	893/2	893/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	1207						0
77	75	448	448	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	1208						0
77	75	899/2	899/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	1209						0
78	76	451	451	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1210						
78	76	903/2	903/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1211						
78	76	452	452	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1212						
78	76	905/2	905/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1213						
78	76	453	453	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1214						
78	76	907/2	907/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1215						
78	76	454	454	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1216						
78	76	909/2	909/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1217						
78	76	455	455	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1218						
78	76	911/2	911/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1219						
78	76	456	456	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1220						
78	76	913/2	913/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1221						
78	76	451	451	0.0	0	0	Spanner	12/8	2	1	0										
78	76	451	451	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1222						
78	76	905/2	905/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	1223						
78	76	454	454	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	1224						
78	76	911/2	911/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	1225						
79	77	457	457	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	1226						
79	77	917/2	917/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1227						
79	77	459	459	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1228						
79	77	919/2	919/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1229						
79	77	460	460	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1230						
79	77	921/2	921/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1231						
79	77	461	461	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1232						
79	77	923/2	923/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1233						
79	77	462	462	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1234						
79	77	925/2	925/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1235						
79	77	457	457	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1236						
80	78	463	463	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1237						
80	78	927/2	927/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1238						
80	78	464	464	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1239						
80	78	929/2	929/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1240						
80	78	465	465	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1241						
80	78	931/2	931/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1242						
80	78	466	466	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1243						
80	78	933/2	933/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1244						
80	78	467	467	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1245						
80	78	935/2	935/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1246						
80	78	468	468	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1247						
80	78	937/2	937/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1248						
81	79	469	469	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1249						
81	79	941/2	941/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1250						
81	79	471	471	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1251						
81	79	943/2	943/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1252						
81	79	472	472	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1253						
81	79	945/2	945/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1254						
81	79	473	473	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1255						
81	79	947/2	947/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1256						
81	79	474	474	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1257						
81	79	949/2	949/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1258						
81	79	469	469	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1259						
82	80	475	475	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1260						
82	80	951/2	951/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1261						
82	80	476	476	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1262						
82	80	953/2	953/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1263						
82	80	477	477	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1264						
82	80	955/2	955/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1265						
82	80	478	478	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1266						
82	80	957/2	957/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1267						
82	80	479	479	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1268						
82	80	959/2	959/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1269						
82	80	480	480	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1270						
82	80	961/2	961/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1271						
83	81	481	481	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1272						
83	81	963/2	963/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1273						
83	81	482	482	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1274						
83	81	965/2	965/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1275						
83	81	483	483	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1276						
83	81	967/2	967/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1277						
83	81	484	484	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1278						
83	81	969/2	969/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1279						
83	81	485	485	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1280						
83	81	971/2	971/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1281						
83	81	486	486	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1282						
83	81	973/2	973/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1283						
83	81	481	481	6.0	0	0	Chord	12/8	2	1	3/2		1	3/2	1284						
84	82	487	487	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1285						
84	82	975/2	975/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1286						
84	82	488	488	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1287						
84	82	977/2	977/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1288						
84	82	489	489	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1289						
84	82	979/2	979/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1290						
84	82	490	490	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1291						
84	82	981/2	981/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1292						
84	82	491	491	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1293						
84	82	983/2	983/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1294						
84	82	492	492	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1295						
84	82	985/2	985/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1296						
84	82	487	487	6.0	0	0	Chord	12/8	2	1	3/2		1	3/2	1297						
85	83	493	493	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1298						
85	83	987/2	987/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1299						
85	83	494	494	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1300						
85	83	989/2	989/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1301						
85	83	495	495	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1302						
85	83	991/2	991/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1303						
85	83	496	496	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1304						
85	83	993/2	993/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1305						
85	83	497	497	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1306						
85	83	995/2	995/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1307						
85	83	498	498	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1308						
85	83	997/2	997/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1309						
85	83	493	493	3.0	0	0	Chord	12/8	2	1	3/4		1/2	3/2	1310						
85	83	496	496	3.0	3/4	3/4	Chord	12/8	2	1	3/4		1/2	3/2	1311						
86	84	499	499	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	1312						
86	84	999/2	999/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	1313						
86	84	500	500	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	1314						
86	84	1001/2	1001/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1315						
86	84	501	501	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1316						
86	84	1003/2	1003/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1317						
86	84	502	502	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1318						
86	84	1005/2	1005/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1319						
86	84	503	503	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1320						
86	84	1007/2	1007/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1321						
86	84	504	504	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1322						
86	84	1009/2	1009/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1323						
86	84	499	499	3.0	0	0	Chord	12/8	2	1	3/4		1/2	3/2	1324						
86	84	502	502	3.0	3/4	3/4	Chord	12/8	2	1	3/4		1/2	3/2	1325						
87	85	505	505	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1326						
87	85	1013/2	1013/2	0.0	3/8	3/8	Chord	12/8	1	1	0	grace16	1/16	1	1327						
87	85	1013/2	1013/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1328						
87	85	507	507	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1329						
87	85	1015/2	1015/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1330						
87	85	508	508	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1331						
87	85	1019/2	1019/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1332						
87	85	505	505	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1333						
87	85	1011/2	1011/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1334						
87	85	506	506	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1335						
87	85	1013/2	1013/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1336						
87	85	507	507	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1337						
87	85	1015/2	1015/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1338						
87	85	508	508	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1339						
87	85	1017/2	1017/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1340						
87	85	509	509	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1341						
87	85	1019/2	1019/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1342						
87	85	510	510	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1343						
87	85	1021/2	1021/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1344						
88	86	511	511	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1345						
88	86	1025/2	1025/2	0.0	3/8	3/8	Chord	12/8	1	1	0	grace16	1/16	1	1346						
88	86	1025/2	1025/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1347						
88	86	513	513	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1348						
88	86	1027/2	1027/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1349						
88	86	514	514	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1350						
88	86	1033/2	1033/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1351						
88	86	511	511	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1352						
88	86	1023/2	1023/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1353						
88	86	512	512	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1354						
88	86	1025/2	1025/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1355						
88	86	513	513	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1356						
88	86	1027/2	1027/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1357						
88	86	514	514	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1358						
88	86	1029/2	1029/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1359						
88	86	515	515	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1360						
88	86	1031/2	1031/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1361						
88	86	516	516	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1362						
88	86	1033/2	1033/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1363						
89	87	517	517	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1364						
89	87	1037/2	1037/2	0.0	3/8	3/8	Chord	12/8	1	1	0	grace16	1/16	1	1365						
89	87	1037/2	1037/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1366						
89	87	519	519	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1367						
89	87	1039/2	1039/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1368						
89	87	520	520	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1369						
89	87	1043/2	1043/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1370						
89	87	517	517	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1371						
89	87	1035/2	1035/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1372						
89	87	518	518	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1373						
89	87	1037/2	1037/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1374						
89	87	519	519	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1375						
89	87	1039/2	1039/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1376						
89	87	520	520	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1377						
89	87	1041/2	1041/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1378						
89	87	521	521	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1379						
89	87	1043/2	1043/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1380						
89	87	522	522	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1381						
89	87	1045/2	1045/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1382						
90	88	523	523	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1383						
90	88	1049/2	1049/2	0.0	3/8	3/8	Chord	12/8	1	1	0	appoggiatura	1/8	1	1384						
90	88	1049/2	1049/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	1385						
90	88	526	526	0.0	3/4	3/4	Chord	12/8	1	1	0	appoggiatura	1/8	1	1386						
90	88	526	526	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1387						
90	88	1055/2	1055/2	0.0	9/8	9/8	Chord	12/8	1	1	0	appoggiatura	1/8	1	1388						
90	88	1055/2	1055/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1389						
90	88	523	523	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1390						
90	88	1047/2	1047/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1391						
90	88	524	524	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1392						
90	88	1049/2	1049/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1393						
90	88	525	525	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1394						
90	88	1051/2	1051/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1395						
90	88	526	526	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1396						
90	88	1053/2	1053/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1397						
90	88	527	527	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1398						
90	88	1055/2	1055/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1399						
90	88	528	528	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1400						
90	88	1057/2	1057/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1401						
91	89	529	529	0.0	0	0	Chord	12/8	1	1	0	appoggiatura	1/8	1	1402						
91	89	529	529	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	1403	ornamentTurn					
91	89	1061/2	1061/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1404						
91	89	531	531	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1405						
91	89	1063/2	1063/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1406						
91	89	532	532	3.0	3/4	3/4	Chord	12/8	1	1	3/4		1/2	3/2	1407	ornamentTrill					
91	89	529	529	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1408						
91	89	1059/2	1059/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1409						
91	89	530	530	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1410						
91	89	1061/2	1061/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1411						
91	89	531	531	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1412						
91	89	1063/2	1063/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1413						
91	89	532	532	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1414						
91	89	1065/2	1065/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1415						
91	89	533	533	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1416						
91	89	1067/2	1067/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1417						
91	89	534	534	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1418						
91	89	1069/2	1069/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1419						
92	90	535	535	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1420						
92	90	1075/2	1075/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1421						
92	90	538	538	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1422						
92	90	539	539	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1423						
92	90	1079/2	1079/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1424						
92	90	1081/2	1081/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1425						
92	90	535	535	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1426						
92	90	1071/2	1071/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1427						
92	90	536	536	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1428						
92	90	1073/2	1073/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1429						
92	90	537	537	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1430						
92	90	1075/2	1075/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1431						
92	90	538	538	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1432						
92	90	1077/2	1077/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1433						
92	90	539	539	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1434						
92	90	1079/2	1079/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1435						
92	90	540	540	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1436						
92	90	1081/2	1081/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1437						
93	91	541	541	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1438						
93	91	1087/2	1087/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1439						
93	91	544	544	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1440						
93	91	545	545	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1441						
93	91	1091/2	1091/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1442						
93	91	1093/2	1093/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1443						
93	91	541	541	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1444						
93	91	1083/2	1083/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1445						
93	91	542	542	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1446						
93	91	1085/2	1085/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1447						
93	91	543	543	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1448						
93	91	1087/2	1087/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1449						
93	91	544	544	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1450						
93	91	1089/2	1089/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1451						
93	91	545	545	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1452						
93	91	1091/2	1091/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1453						
93	91	546	546	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1454						
93	91	1093/2	1093/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1455						
94	92	547	547	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	1456						
94	92	1097/2	1097/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1457						
94	92	549	549	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1458						
94	92	1099/2	1099/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1459						
94	92	550	550	1.5	3/4	3/4	Chord	12/8	1	1	3/8		1/4	3/2	1460						
94	92	1103/2	1103/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1461						
94	92	552	552	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1462						
94	92	1105/2	1105/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1463						
94	92	547	547	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1464						
94	92	1095/2	1095/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1465						
94	92	548	548	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1466						
94	92	1097/2	1097/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1467						
94	92	549	549	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1468						
94	92	1099/2	1099/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1469						
94	92	550	550	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1470						
94	92	1101/2	1101/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1471						
94	92	551	551	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1472						
94	92	1103/2	1103/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1473						
